Año,País,Valor
2020,CAN,3.253
2021,CAN,3.38
2022,CAN,3.397
2023,CAN,3.606
2019,FRA,8.212
2020,FRA,8.95
2021,FRA,8.304
2022,FRA,7.594
2023,FRA,7.787
2019,LTU,13.202
2020,LTU,15.631
2021,LTU,11.605
2022,LTU,11.309
2023,LTU,12.362
2019,USA,7.692
2020,USA,7.488
2021,USA,7.281
2022,USA,7.243
2023,USA,7.191
2020,SVK,0.022
2019,OECD,4.808
2020,OECD,4.88
2021,OECD,4.354
2022,OECD,4.408
2023,OECD,4.507
2019,CYP,0.0347036801097411
2020,CYP,0.112415084017126
2021,CYP,0.161845476592621
2022,CYP,0.129561681979607
2019,DNK,11.917
2020,DNK,11.68
2021,DNK,11.461
2022,DNK,11.14
2023,DNK,10.924
2019,AUT,0.396
2020,AUT,0.399
2021,AUT,0.241
2022,AUT,0.347
2023,AUT,0.271
2019,ISR,8.908
2020,ISR,9.139
2021,ISR,9.289
2022,ISR,10.014
2023,ISR,10.198
2019,LUX,14.246
2020,LUX,14.562
2021,LUX,13.904
2022,LUX,13.701
2023,LUX,14.112
2019,DEU,10.662
2020,DEU,9.158
2021,DEU,10.401
2022,DEU,11.218
2023,DEU,12.236
2019,MKD,7.481
2020,MKD,6.278
2019,POL,0.065
2020,POL,0.097
2021,POL,0.105
2022,POL,0.109
2023,POL,0.135
2019,AUT,9.015
2020,AUT,9.077
2021,AUT,10.377
2022,AUT,9.276
2023,AUT,9.512
2019,E,12.0622023464362
2020,E,11.9505758063294
2021,E,11.833714666129
2022,E,11.6713771120095
2019,BGR,0.529
2020,BGR,0.63
2021,BGR,0.593
2022,BGR,0.683
2023,BGR,0.746
2019,BGR,7.844
2020,BGR,7.834
2021,BGR,7.8
2022,BGR,8.268
2023,BGR,8.23
2019,MKD,11.17
2020,MKD,10.976
2019,ROU,5.435
2020,ROU,5.538
2021,ROU,5.678
2022,ROU,5.33
2023,ROU,4.884
2019,KOR,8.16
2020,KOR,8.651
2021,KOR,8.972
2022,KOR,9.34
2023,KOR,9.656
2019,POL,5.493
2020,POL,5.446
2021,POL,5.483
2022,POL,5.611
2023,POL,5.716
2019,CAN,2.805
2020,CAN,3.105
2021,CAN,4.017
2022,CAN,3.459
2023,CAN,3.198
2019,MKD,6.846
2020,MKD,6.69
2019,EU19OECD,1.882
2020,EU19OECD,1.737
2021,EU19OECD,1.797
2022,EU19OECD,1.963
2023,EU19OECD,1.987
2019,IDN,0.579180033024965
2019,PRT,13.9
2020,PRT,14.56
2021,PRT,14.772
2022,PRT,14.719
2023,PRT,14.388
2019,AUS,9.58
2020,AUS,8.297
2021,AUS,9.405
2022,AUS,9.404
2023,AUS,9.692
2019,GRC,13.355
2020,GRC,12.506
2021,GRC,11.896
2022,GRC,11.446
2023,GRC,11.219
2019,HUN,5.85
2020,HUN,6.147
2021,HUN,5.626
2022,HUN,6.825
2023,HUN,6.192
2019,POL,3.888
2020,POL,3.157
2021,POL,3.034
2022,POL,4.016
2023,POL,4.84
2019,HUN,1.063
2020,HUN,1.351
2021,HUN,1.615
2022,HUN,1.595
2023,HUN,1.617
2019,EU22OECD,10.044
2020,EU22OECD,10.007
2021,EU22OECD,9.76
2022,EU22OECD,9.761
2023,EU22OECD,9.66
2019,EU22OECD,11.158
2020,EU22OECD,11.478
2021,EU22OECD,11.631
2022,EU22OECD,11.67
2023,EU22OECD,11.687
2019,BGR,0.102
2020,BGR,0.132
2021,BGR,0.088
2022,BGR,0.145
2023,BGR,0.211
2019,JPN,10.417
2020,JPN,10.435
2021,JPN,11.207
2022,JPN,11.215
2023,JPN,10.28
2019,ESP,7.279
2020,ESP,7.482
2021,ESP,7.621
2022,ESP,7.722
2023,ESP,7.781
2019,CHE,5.771
2020,CHE,5.702
2021,CHE,5.692
2022,CHE,5.695
2023,CHE,5.724
2019,JPN,12.843
2020,JPN,12.919
2021,JPN,12.721
2022,JPN,12.435
2023,JPN,12.064
2019,FRA,13.785
2020,FRA,13.696
2021,FRA,13.047
2022,FRA,12.592
2023,FRA,12.296
2019,BEL,6.347
2020,BEL,5.837
2021,BEL,6.087
2022,BEL,5.922
2023,BEL,6.125
2019,IDN,1.369
2019,KOR,9.663
2020,KOR,9.687
2021,KOR,9.638
2022,KOR,9.763
2023,KOR,10.013
2019,CRI,2.216
2020,CRI,1.973
2021,CRI,1.782
2022,CRI,1.747
2023,CRI,1.849
2019,SVN,12.447
2020,SVN,13.439
2021,SVN,13.106
2022,SVN,12.928
2023,SVN,12.123
2019,FIN,1.714
2020,FIN,1.639
2021,FIN,1.735
2022,FIN,2.328
2023,FIN,2.452
2019,CAN,7.535
2020,CAN,7.252
2021,CAN,7.161
2022,CAN,7.138
2023,CAN,7.023
2019,CAN,5.43
2020,CAN,5.767
2021,CAN,5.823
2022,CAN,5.885
2023,CAN,5.954
2019,AUT,12.422
2020,AUT,13.323
2021,AUT,12.051
2022,AUT,12.541
2023,AUT,12.311
2019,EST,8.856
2020,EST,8.876
2021,EST,13.117
2022,EST,8.709
2023,EST,8.263
2019,EU22OECD,7.705
2020,EU22OECD,7.566
2021,EU22OECD,7.523
2022,EU22OECD,7.466
2023,EU22OECD,7.43
2019,EU27,12.044
2020,EU27,11.88
2021,EU27,11.783
2022,EU27,11.667
2023,EU27,11.556
2019,ZAF,14.869
2020,ZAF,14.517
2021,ZAF,15.208
2022,ZAF,14.962
2023,ZAF,14.725
2019,FRA,5.667
2020,FRA,6.84
2021,FRA,6.819
2022,FRA,9.119
2023,FRA,8.681
2019,BEL,8.076
2020,BEL,8.762
2021,BEL,7.669
2022,BEL,6.585
2023,BEL,7.148
2019,JPN,7.773
2020,JPN,7.875
2021,JPN,8.003
2022,JPN,7.975
2023,JPN,8.061
2022,LTU,0.092
2023,LTU,0.063
2019,GRC,15.781
2020,GRC,16.237
2021,GRC,15.543
2022,GRC,14.944
2023,GRC,14.569
2019,DNK,4.242
2020,DNK,4.72
2021,DNK,5.161
2022,DNK,5.816
2023,DNK,6.022
2019,TUR,13.615
2020,TUR,14.361
2021,TUR,14.527
2022,TUR,14.665
2023,TUR,14.567
2019,POL,8.315
2020,POL,8.01
2021,POL,7.689
2022,POL,7.357
2023,POL,7.184
2019,ISL,8.761
2020,ISL,9.329
2021,ISL,9.493
2022,ISL,9.165
2023,ISL,8.338
2019,TUR,10.715
2020,TUR,11.201
2021,TUR,11.165
2022,TUR,11.253
2023,TUR,11.018
2019,LVA,11.881
2020,LVA,14.566
2021,LVA,12.726
2022,LVA,9.131
2023,LVA,9.214
2019,ISL,9.934
2020,ISL,9.351
2021,ISL,9.228
2022,ISL,8.757
2023,ISL,9.015
2019,DEU,0.069
2020,DEU,0.164
2021,DEU,0.104
2022,DEU,0.101
2023,DEU,0.065
2019,POL,3.56246564192516
2020,POL,3.49551719932657
2021,POL,3.40554157823739
2022,POL,3.32230527092292
2019,HRV,0.28
2020,HRV,0.234
2021,HRV,0.119
2022,HRV,0.215
2023,HRV,0.109
2019,CHL,11.298
2020,CHL,11.632
2021,CHL,11.529
2022,CHL,11.613
2023,CHL,11.543
2019,HUN,6.61346184967103
2020,HUN,6.77897781553652
2019,MLT,4.956
2020,MLT,13.363
2021,MLT,7.449
2022,MLT,5.896
2023,MLT,9.694
2019,EST,0.8
2020,EST,0.501
2021,EST,0.155
2022,EST,0.245
2023,EST,0.581
2019,CZE,15.447
2020,CZE,15.181
2021,CZE,14.636
2022,CZE,14.052
2023,CZE,13.601
2019,SVN,3.484
2020,SVN,4.202
2021,SVN,4.639
2022,SVN,4.747
2023,SVN,5.175
2019,MEX,7.594
2020,MEX,9.037
2021,MEX,8.391
2022,MEX,8.557
2023,MEX,7.747
2019,OECD,6.261
2020,OECD,6.431
2021,OECD,6.51
2022,OECD,6.613
2023,OECD,6.793
2019,EU27,0.632
2020,EU27,0.674
2021,EU27,0.66
2022,EU27,0.692
2023,EU27,0.734
2019,EU22OECD,0.516
2020,EU22OECD,0.552
2021,EU22OECD,0.558
2022,EU22OECD,0.588
2023,EU22OECD,0.625
2019,E,7.46312944315477
2020,E,7.26337467233986
2021,E,7.41939207003253
2022,E,7.51042863272861
2019,POL,16.885
2020,POL,18.97
2021,POL,17.786
2022,POL,18.01
2023,POL,18.468
2019,NZL,7.337
2020,NZL,7.521
2021,NZL,7.733
2022,NZL,7.849
2023,NZL,7.814
2019,G7,8.383
2020,G7,8.231
2021,G7,8.471
2022,G7,8.026
2023,G7,7.985
2019,FRA,13.541
2020,FRA,13.43
2021,FRA,12.732
2022,FRA,12.317
2023,FRA,12.044
2019,GRC,7.859
2020,GRC,7.389
2021,GRC,7.104
2022,GRC,6.874
2023,GRC,6.761
2019,OECD,0.137
2020,OECD,0.194
2021,OECD,0.131
2022,OECD,0.146
2023,OECD,0.138
2019,IND,0.087
2020,IND,0.077
2021,IND,0.086
2022,IND,0.074
2023,IND,0.086
2019,IDN,11.245
2019,LUX,5.71
2020,LUX,5.249
2021,LUX,5.762
2022,LUX,5.471
2023,LUX,5.087
2019,G7,3.219
2020,G7,3.189
2021,G7,3.216
2022,G7,3.253
2023,G7,3.322
2019,ITA,14.821
2020,ITA,15.108
2021,ITA,15.802
2022,ITA,14.57
2023,ITA,13.889
2019,CHL,9.055
2020,CHL,8.853
2021,CHL,8.574
2022,CHL,8.268
2023,CHL,7.963
2019,SVN,2.976
2020,SVN,3.66
2021,SVN,4.314
2022,SVN,4.584
2023,SVN,5.152
2019,EST,6.684
2020,EST,6.303
2021,EST,5.939
2022,EST,6.203
2023,EST,6.28
2019,SVK,10.186
2020,SVK,9.45
2021,SVK,9.433
2022,SVK,9.558
2023,SVK,8.991
2019,CZE,13.005
2020,CZE,13.133
2021,CZE,13.198
2022,CZE,13.627
2023,CZE,13.197
2019,G7,0.596
2020,G7,0.634
2021,G7,0.618
2022,G7,0.645
2023,G7,0.687
2019,SWE,7.253
2020,SWE,7.143
2021,SWE,7.121
2022,SWE,7.129
2023,SWE,7.113
2019,EU22OECD,0.114
2020,EU22OECD,0.11
2021,EU22OECD,0.139
2022,EU22OECD,0.144
2023,EU22OECD,0.15
2019,OECD,11.059
2020,OECD,11.19
2021,OECD,11.24
2022,OECD,11.257
2023,OECD,11.278
2019,IDN,1.439
2019,NLD,10.001
2020,NLD,10.289
2021,NLD,10.45
2022,NLD,10.507
2023,NLD,10.543
2019,LUX,6.34
2020,LUX,6.209
2021,LUX,6.053
2022,LUX,6.008
2023,LUX,6.032
2019,CYP,0.408751671255176
2020,CYP,0.294747089177516
2021,CYP,0.205371259496541
2022,CYP,0.172079224939969
2019,HRV,0.298
2020,HRV,0.253
2021,HRV,0.128
2022,HRV,0.229
2023,HRV,0.116
2019,CYP,0.889
2020,CYP,0.628
2021,CYP,1.047
2022,CYP,1.134
2023,CYP,1.271
2019,IDN,4.45
2019,ROU,9.622
2020,ROU,9.22
2021,ROU,9.174
2022,ROU,8.976
2023,ROU,8.597
2019,KOR,3.674
2020,KOR,3.404
2021,KOR,3.338
2022,KOR,3.373
2023,KOR,3.207
2019,CHL,11.705
2020,CHL,12.382
2021,CHL,12.595
2022,CHL,12.413
2023,CHL,12.086
2019,CRI,1.998
2020,CRI,1.884
2021,CRI,1.519
2022,CRI,1.514
2023,CRI,1.661
2019,IDN,0.298
2019,HRV,13.916
2020,HRV,13.87
2021,HRV,14.21
2022,HRV,14.036
2023,HRV,14.258
2019,ITA,5.669
2020,ITA,5.669
2021,ITA,5.702
2022,ITA,5.708
2023,ITA,5.68
2019,CRI,9.726
2020,CRI,11.028
2021,CRI,10.644
2022,CRI,9.733
2023,CRI,12.057
2019,GBR,3.107
2020,GBR,2.83
2021,GBR,2.697
2022,GBR,3.124
2023,GBR,3.051
2019,CZE,11.091
2020,CZE,11.881
2021,CZE,13.057
2022,CZE,14.9
2023,CZE,10.852
2019,HUN,0.461
2020,HUN,0.493
2021,HUN,0.551
2022,HUN,0.569
2023,HUN,0.861
2019,ISL,8.79
2020,ISL,9.156
2021,ISL,8.696
2022,ISL,8.856
2023,ISL,8.854
2022,NOR,0.0480790258870005
2019,GBR,6.26
2020,GBR,7.97
2021,GBR,7.748
2022,GBR,6.985
2023,GBR,8.619
2019,MEX,2.352
2020,MEX,2.402
2021,MEX,2.174
2022,MEX,2.301
2023,MEX,2.491
2019,BGR,2.322
2020,BGR,2.332
2021,BGR,2.189
2022,BGR,2.542
2023,BGR,2.784
2019,EU22OECD,5.069
2020,EU22OECD,5.115
2021,EU22OECD,5.685
2022,EU22OECD,6.32
2023,EU22OECD,6.461
2019,ROU,6.358
2020,ROU,6.319
2021,ROU,6.332
2022,ROU,6.531
2023,ROU,6.732
2019,HUN,0.806
2020,HUN,0.607
2021,HUN,0.625
2022,HUN,0.673
2023,HUN,0.745
2019,CHL,10.551
2020,CHL,10.879
2021,CHL,11.7
2022,CHL,10.648
2023,CHL,10.377
2019,LTU,2.819
2020,LTU,3.014
2021,LTU,3.321
2022,LTU,3.673
2023,LTU,3.992
2019,CZE,0.486
2020,CZE,0.139
2021,CZE,0.253
2022,CZE,0.766
2023,CZE,0.619
2019,FRA,1.843
2020,FRA,1.867
2021,FRA,2.147
2022,FRA,2.427
2023,FRA,2.499
2019,G7,7.576
2020,G7,7.504
2021,G7,7.473
2022,G7,7.485
2023,G7,7.433
2019,HUN,11.032
2020,HUN,10.958
2021,HUN,10.533
2022,HUN,10.261
2023,HUN,9.809
2019,CAN,2.58
2020,CAN,2.434
2021,CAN,2.615
2022,CAN,2.79
2023,CAN,2.765
2019,CAN,8.086
2020,CAN,8.14
2021,CAN,8.205
2022,CAN,8.194
2023,CAN,8.117
2019,CAN,7.523
2020,CAN,7.243
2021,CAN,7.19
2022,CAN,7.193
2023,CAN,7.103
2019,IRL,13.851
2020,IRL,13.199
2021,IRL,12.586
2022,IRL,11.982
2023,IRL,11.768
2019,PRT,1.402
2020,PRT,0.943
2021,PRT,1.441
2022,PRT,0.755
2023,PRT,1.641
2019,E,11.4536998031569
2020,E,11.5364879910614
2021,E,11.5373124964124
2022,E,11.5745500868393
2019,KOR,7.946
2020,KOR,9.655
2021,KOR,8.313
2022,KOR,6.31
2023,KOR,8.307
2019,MEX,10.986
2020,MEX,11.412
2021,MEX,10.508
2022,MEX,10.081
2023,MEX,9.48
2019,TUR,0.713
2020,TUR,0.709
2021,TUR,0.74
2022,TUR,0.778
2023,TUR,0.837
2019,EU27,8.435
2020,EU27,8.215
2021,EU27,8.813
2022,EU27,8.445
2023,EU27,8.514
2019,EU22OECD,6.135
2020,EU22OECD,5.902
2021,EU22OECD,5.956
2022,EU22OECD,6.19
2023,EU22OECD,6.325
2019,MKD,13.39
2020,MKD,13.221
2019,HRV,0.0518754053502782
2020,HRV,0.120197928163089
2021,HRV,0.122851350368396
2022,HRV,0.0881139708108119
2019,EU27,13.776
2020,EU27,14.179
2021,EU27,14.129
2022,EU27,13.922
2023,EU27,14.414
2019,IND,11.044
2020,IND,10.877
2021,IND,11.28
2022,IND,10.829
2023,IND,10.755
2019,SVN,8.924
2020,SVN,14.452
2021,SVN,14.205
2022,SVN,13.331
2023,SVN,12.889
2019,CAN,12.788
2020,CAN,16.281
2021,CAN,13.115
2022,CAN,12.806
2023,CAN,13.565
2019,IND,13.256
2020,IND,12.58
2021,IND,12.375
2022,IND,12.666
2023,IND,12.336
2019,EU22OECD,2.748
2020,EU22OECD,2.676
2021,EU22OECD,3.236
2022,EU22OECD,3.308
2023,EU22OECD,3.41
2019,EU22OECD,0.718
2020,EU22OECD,0.688
2021,EU22OECD,0.76
2022,EU22OECD,0.975
2023,EU22OECD,1.035
2019,G7,7.453
2020,G7,7.493
2021,G7,7.508
2022,G7,7.557
2023,G7,7.525
2019,ISR,8.665
2020,ISR,8.729
2021,ISR,8.502
2022,ISR,8.515
2023,ISR,8.846
2019,USA,0.793
2020,USA,0.81
2021,USA,0.822
2022,USA,0.812
2023,USA,0.82
2019,MEX,9.205
2020,MEX,9.001
2021,MEX,9.033
2022,MEX,9.023
2023,MEX,8.651
2019,GRC,3.244
2020,GRC,3.171
2021,GRC,4.112
2022,GRC,4.293
2023,GRC,3.748
2019,BRA,1.176
2020,BRA,1.037
2021,BRA,0.998
2022,BRA,1.168
2023,BRA,1.283
2019,CYP,15.077
2020,CYP,15.48
2021,CYP,14.334
2022,CYP,14.169
2023,CYP,13.666
2019,CYP,0.906
2020,CYP,0.934
2021,CYP,0.963
2022,CYP,1.38
2023,CYP,1.496
2019,KOR,8.629
2020,KOR,8.691
2021,KOR,8.746
2022,KOR,8.973
2023,KOR,9.319
2019,HUN,9.483
2020,HUN,9.657
2021,HUN,10.018
2022,HUN,10.346
2023,HUN,11.021
2019,GBR,5.327
2020,GBR,5.309
2021,GBR,5.346
2022,GBR,5.347
2023,GBR,5.349
2019,LTU,5.152
2020,LTU,5.383
2021,LTU,5.515
2022,LTU,5.744
2023,LTU,5.744
2019,ROU,0.154
2020,ROU,0.221
2021,ROU,0.433
2022,ROU,0.339
2023,ROU,0.465
2019,E,16.495732608288
2020,E,16.3599314843904
2021,E,16.4185444248215
2022,E,16.6361899085038
2019,OECD,7.279
2020,OECD,7.352
2021,OECD,7.416
2022,OECD,7.465
2023,OECD,7.517
2019,RUS,8.889
2020,RUS,8.181
2021,RUS,7.943
2022,RUS,7.521
2019,USA,11.553
2020,USA,11.102
2021,USA,11.047
2022,USA,10.533
2023,USA,10.643
2019,AUT,9.833
2020,AUT,9.655
2021,AUT,9.419
2022,AUT,9.115
2023,AUT,8.717
2019,ITA,14.878
2020,ITA,15.295
2021,ITA,14.231
2022,ITA,14.468
2023,ITA,12.93
2019,NOR,11.444
2020,NOR,11.59
2021,NOR,11.516
2022,NOR,11.576
2023,NOR,11.725
2019,AUS,9.353
2020,AUS,9.612
2021,AUS,9.703
2022,AUS,9.668
2023,AUS,9.46
2019,DEU,6.992
2020,DEU,6.705
2021,DEU,6.616
2022,DEU,6.754
2023,DEU,6.829
2019,SVN,0.177
2020,SVN,0.187
2021,SVN,0.153
2022,SVN,0.132
2023,SVN,0.127
2019,USA,7.502
2020,USA,7.557
2021,USA,7.273
2022,USA,6.122
2023,USA,7.016
2019,MEX,4.252
2020,MEX,4.503
2021,MEX,4.532
2022,MEX,4.63
2023,MEX,4.894
2019,ITA,13.221
2020,ITA,13.009
2021,ITA,12.113
2022,ITA,11.742
2023,ITA,11.444
2022,DNK,0.0707109266890997
2019,AUT,11.343
2020,AUT,11.722
2021,AUT,11.874
2022,AUT,11.808
2023,AUT,11.905
2019,IND,17.042
2020,IND,13.472
2021,IND,13.501
2022,IND,14.362
2023,IND,14.12
2019,PRT,10.274
2020,PRT,10.048
2021,PRT,9.577
2022,PRT,9.833
2023,PRT,10.059
2019,ISR,2.264
2020,ISR,2.334
2021,ISR,2.423
2022,ISR,2.815
2023,ISR,2.532
2019,MEX,9.73
2020,MEX,9.633
2021,MEX,9.456
2022,MEX,9.299
2023,MEX,9.164
2019,G7,8.45
2020,G7,8.35
2021,G7,8.379
2022,G7,8.349
2023,G7,8.573
2019,MKD,9.376
2020,MKD,9.273
2019,RUS,0.191
2020,RUS,0.156
2021,RUS,0.131
2022,RUS,0.107
2019,PRT,6.86
2020,PRT,6.824
2021,PRT,6.884
2022,PRT,6.886
2023,PRT,6.997
2019,GBR,0.636
2020,GBR,0.619
2021,GBR,0.6
2022,GBR,0.575
2023,GBR,0.668
2019,AUT,11.478
2020,AUT,11.533
2021,AUT,11.621
2022,AUT,12.027
2023,AUT,12.228
2019,HUN,0.708
2020,HUN,0.71
2021,HUN,1.111
2022,HUN,0.807
2023,HUN,0.431
2019,FRA,12.159
2020,FRA,12.208
2021,FRA,12.235
2022,FRA,12.272
2023,FRA,12.186
2019,CAN,10.879
2020,CAN,10.903
2021,CAN,10.786
2022,CAN,10.832
2023,CAN,10.744
2019,IDN,10.446
2019,EU27,1.999
2020,EU27,1.913
2021,EU27,1.948
2022,EU27,2.111
2023,EU27,2.153
2019,RUS,13.838
2020,RUS,12.713
2021,RUS,11.768
2022,RUS,10.833
2019,LTU,12.063
2020,LTU,11.881
2021,LTU,11.443
2022,LTU,10.911
2023,LTU,11.156
2019,EU27,12.79
2020,EU27,12.805
2021,EU27,12.673
2022,EU27,12.503
2023,EU27,12.376
2019,CHL,11.465
2020,CHL,11.809
2021,CHL,11.738
2022,CHL,11.881
2023,CHL,11.745
2019,COL,3.994
2020,COL,4.061
2021,COL,4.183
2022,COL,4.255
2023,COL,4.438
2019,MEX,11.93
2020,MEX,11.836
2021,MEX,11.435
2022,MEX,11.683
2023,MEX,11.319
2019,COL,10.764
2020,COL,10.767
2021,COL,10.846
2022,COL,10.765
2023,COL,10.663
2019,ESP,10.643
2020,ESP,11.028
2021,ESP,11.119
2022,ESP,11.255
2023,ESP,11.479
2019,IDN,4.693
2019,CYP,11.117
2020,CYP,10.631
2021,CYP,10.893
2022,CYP,11.082
2023,CYP,11.038
2019,MKD,13.735
2020,MKD,14.225
2019,EU22OECD,12.619
2020,EU22OECD,12.614
2021,EU22OECD,12.488
2022,EU22OECD,12.311
2023,EU22OECD,12.096
2019,EU19OECD,8.588
2020,EU19OECD,8.69
2021,EU19OECD,8.821
2022,EU19OECD,8.837
2023,EU19OECD,8.805
2019,ARG,12.739
2020,ARG,10.453
2021,ARG,13.031
2022,ARG,12.563
2023,ARG,12.667
2019,ISR,11.982
2020,ISR,12.259
2021,ISR,11.958
2022,ISR,11.857
2023,ISR,11.928
2019,MEX,0.834
2020,MEX,0.679
2021,MEX,0.673
2022,MEX,0.722
2023,MEX,0.76
2019,JPN,9.216
2020,JPN,9.266
2021,JPN,9.188
2022,JPN,9.047
2023,JPN,8.742
2019,FRA,1.018
2020,FRA,1.009
2021,FRA,1.151
2022,FRA,1.303
2023,FRA,1.39
2019,GRC,12.794
2020,GRC,13.438
2021,GRC,12.719
2022,GRC,12.708
2023,GRC,11.972
2019,AUT,11.126
2020,AUT,11.015
2021,AUT,11.115
2022,AUT,10.964
2023,AUT,10.773
2019,SVK,0.044
2020,SVK,0.193
2021,SVK,0.213
2022,SVK,0.428
2023,SVK,0.136
2019,NZL,9.524
2020,NZL,9.687
2021,NZL,10.467
2022,NZL,9.533
2023,NZL,10.471
2019,AUT,0.329
2020,AUT,0.257
2021,AUT,0.193
2022,AUT,0.138
2023,AUT,0.196
2019,LTU,7.77
2020,LTU,7.606
2021,LTU,8.599
2022,LTU,12.196
2023,LTU,13.816
2019,GRC,1.001
2020,GRC,0.997
2021,GRC,1.258
2022,GRC,1.546
2023,GRC,1.579
2019,KOR,12.243
2020,KOR,12.169
2021,KOR,12.431
2022,KOR,12.424
2023,KOR,12.258
2019,CAN,11.913
2020,CAN,12.487
2021,CAN,11.633
2022,CAN,11.81
2023,CAN,12.619
2019,AUT,3.886
2020,AUT,4.037
2021,AUT,4.235
2022,AUT,4.445
2023,AUT,4.79
2019,G7,0.195801670853026
2020,G7,0.190776421051189
2021,G7,0.18673984332234
2022,G7,0.159135241716231
2019,ROU,8.378
2020,ROU,8.268
2021,ROU,8.177
2022,ROU,8.181
2023,ROU,10.4
2019,HRV,1.189
2020,HRV,1.137
2021,HRV,1.344
2022,HRV,1.687
2023,HRV,1.356
2019,DEU,7.304
2020,DEU,7.622
2021,DEU,7.602
2022,DEU,7.496
2023,DEU,7.404
2019,ITA,8.452
2020,ITA,8.716
2021,ITA,8.929
2022,ITA,9.084
2023,ITA,9.225
2019,ESP,12.447
2020,ESP,12.359
2021,ESP,12.723
2022,ESP,12.841
2023,ESP,12.978
2019,HUN,8.506
2020,HUN,8.416
2021,HUN,9.546
2022,HUN,11.206
2023,HUN,10.28
2019,NOR,0.698
2020,NOR,0.652
2021,NOR,1.066
2022,NOR,0.877
2023,NOR,0.918
2019,JPN,7.396
2020,JPN,7.508
2021,JPN,7.862
2022,JPN,8.163
2023,JPN,8.358
2019,FIN,10.826
2020,FIN,10.964
2021,FIN,11.129
2022,FIN,11.35
2023,FIN,11.386
2019,KOR,2.71
2020,KOR,2.973
2021,KOR,3.031
2022,KOR,3.029
2023,KOR,3.178
2019,ZAF,8.796
2020,ZAF,8.752
2021,ZAF,8.793
2022,ZAF,8.889
2023,ZAF,9.018
2019,EU22OECD,11.949
2020,EU22OECD,11.789
2021,EU22OECD,11.704
2022,EU22OECD,11.563
2023,EU22OECD,11.474
2019,LUX,0.218
2020,LUX,0.336
2021,LUX,0.708
2022,LUX,0.583
2023,LUX,0.503
2019,MKD,11.552
2020,MKD,11.724
2019,IND,6.131
2020,IND,6.352
2021,IND,6.212
2022,IND,6.169
2023,IND,4.986
2019,OECD,10.727
2020,OECD,10.59
2021,OECD,10.528
2022,OECD,10.401
2023,OECD,10.288
2019,FRA,1.638
2020,FRA,1.5
2021,FRA,1.977
2022,FRA,2.206
2023,FRA,2.231
2019,IRL,8.492
2020,IRL,8.466
2021,IRL,8.464
2022,IRL,8.538
2023,IRL,8.64
2019,SWE,7.801
2020,SWE,7.837
2021,SWE,7.737
2022,SWE,7.711
2023,SWE,7.627
2019,ISL,12.069
2020,ISL,12.107
2021,ISL,10.815
2022,ISL,10.708
2023,ISL,10.648
2019,ISR,13.49
2020,ISR,15.415
2021,ISR,13.353
2022,ISR,15.162
2023,ISR,16.498
2019,GRC,5.388
2020,GRC,5.903
2021,GRC,5.559
2022,GRC,6.043
2023,GRC,6.148
2019,RUS,10.199
2020,RUS,9.978
2021,RUS,9.905
2022,RUS,10.185
2019,ARG,0.694
2020,ARG,0.216
2021,ARG,0.198
2019,HRV,10.811
2020,HRV,10.593
2021,HRV,10.196
2022,HRV,10.023
2023,HRV,10.412
2019,CZE,10.553
2020,CZE,11.004
2021,CZE,11.176
2022,CZE,11.538
2023,CZE,10.98
2019,CAN,7.455
2020,CAN,7.601
2021,CAN,7.928
2022,CAN,8.206
2023,CAN,8.471
2019,ISR,6.674
2020,ISR,6.624
2021,ISR,6.372
2022,ISR,6.507
2023,ISR,6.514
2019,AUS,10.607
2020,AUS,10.556
2021,AUS,10.299
2022,AUS,9.926
2023,AUS,9.592
2021,DNK,0.231
2022,DNK,0.23
2023,DNK,0.223
2019,JPN,1.756
2020,JPN,1.573
2021,JPN,1.53
2022,JPN,1.576
2023,JPN,1.645
2019,MEX,4.435
2020,MEX,4.402
2021,MEX,4.525
2022,MEX,4.625
2023,MEX,4.847
2019,MEX,9.904
2020,MEX,9.761
2021,MEX,9.57
2022,MEX,9.562
2023,MEX,9.361
2019,LVA,3.222
2020,LVA,2.38
2021,LVA,2.447
2022,LVA,3.365
2023,LVA,2.339
2019,HUN,10.12
2020,HUN,10.599
2021,HUN,11.139
2022,HUN,11.578
2023,HUN,11.87
2019,EU27,7.713
2020,EU27,7.574
2021,EU27,7.529
2022,EU27,7.474
2023,EU27,7.44
2019,IND,2.369
2020,IND,2.676
2021,IND,2.416
2022,IND,2.655
2023,IND,2.499
2019,BRA,12.742
2020,BRA,13.13
2021,BRA,13.048
2022,BRA,12.879
2023,BRA,12.688
2019,HRV,0.0100870863568872
2020,HRV,0.0914643003374154
2021,HRV,0.0148281148030842
2022,HRV,0.0197546509105422
2019,BRA,12.218
2020,BRA,12.767
2021,BRA,12.629
2022,BRA,12.712
2023,BRA,12.886
2019,NZL,10.596
2020,NZL,11.016
2021,NZL,11.184
2022,NZL,11.392
2023,NZL,11.501
2019,ITA,8.592
2020,ITA,8.302
2021,ITA,8.557
2022,ITA,8.645
2023,ITA,8.314
2019,SVN,0.224
2020,SVN,0.298
2021,SVN,0.402
2022,SVN,0.497
2023,SVN,0.589
2019,FRA,6.197
2020,FRA,6.547
2021,FRA,6.73
2022,FRA,6.68
2023,FRA,6.633
2019,POL,8.219
2020,POL,9.964
2021,POL,10.132
2022,POL,8.882
2023,POL,10.044
2019,COL,0.118
2020,COL,0.071
